HOSPITAL_LOCATION_ID,PRODUCT_NUMBER,SUBSEQUENT_ORDER_QUANTITY,SUBSEQUENT_DELIVERY_QUANTITY,ORIGINAL_ORDER_QUANTITY,ORIGINAL_DELIVERY_QUANTITY,ENTRY_DATE,SUBSEQUENT_ORDER_DATE,LOST_QUANTITY,DAYS_BETWEEN_ORDERS
29300.0,5482401,20,20,20,20,2023-01-06,2023-02-10,0,35
29431.0,91488,5,5,3,3,2023-02-14,2023-03-16,0,30
29431.0,6598405,12,12,12,12,2023-02-01,2023-02-14,0,13
29431.0,6598405,12,12,8,8,2023-02-01,2023-02-14,0,13
29726.0,91488,12,12,12,0,2022-11-29,2023-01-11,12,43
29726.0,91488,8,8,12,0,2022-11-29,2023-01-09,12,41
29726.0,91488,12,12,8,8,2023-01-09,2023-01-11,0,2
29726.0,91488,10,10,8,8,2023-01-09,2023-02-27,0,49
29726.0,97403,8,8,8,8,2022-11-29,2023-01-09,0,41
29726.0,97403,20,20,8,8,2023-01-09,2023-02-27,0,49
29726.0,233023,4,4,4,4,2023-01-09,2023-02-27,0,49
29726.0,233023,4,4,4,4,2023-02-27,2023-03-22,0,23
29726.0,365016,1,1,1,1,2023-02-27,2023-03-22,0,23
29726.0,367012,1,1,1,1,2023-01-09,2023-02-27,0,49
29726.0,367012,1,1,1,1,2023-02-27,2023-03-22,0,23
29726.0,373019,1,1,1,1,2023-01-09,2023-02-27,0,49
29726.0,378019,1,1,1,1,2023-01-09,2023-02-27,0,49
29726.0,378019,1,1,1,1,2023-02-27,2023-03-22,0,23
29726.0,387028,2,2,2,2,2023-01-09,2023-02-27,0,49
29726.0,387028,2,2,2,2,2023-02-27,2023-03-22,0,23
29726.0,1676404,8,8,6,6,2023-01-20,2023-03-09,0,48
29726.0,1676404,8,8,6,6,2023-01-20,2023-01-27,0,7
29726.0,1676404,10,10,6,6,2023-01-20,2023-03-13,0,52
29726.0,1676404,10,10,8,8,2023-03-09,2023-03-13,0,4
29726.0,1676404,10,10,8,8,2023-03-09,2023-03-22,0,13
29726.0,1676404,8,8,8,8,2023-01-27,2023-03-09,0,41
29726.0,1676404,10,10,8,8,2023-01-27,2023-03-13,0,45
29726.0,1676404,10,10,8,8,2023-01-27,2023-03-22,0,54
29726.0,1676404,6,6,2,2,2023-01-12,2023-01-20,0,8
29726.0,1676404,8,8,2,2,2023-01-12,2023-03-09,0,56
29726.0,1676404,8,8,2,2,2023-01-12,2023-01-27,0,15
29726.0,1676404,10,10,2,2,2023-01-12,2023-03-13,0,60
29726.0,1676404,10,10,10,10,2023-03-13,2023-03-22,0,9
29726.0,2305135,5,5,5,5,2023-02-27,2023-03-22,0,23
29726.0,5307401,4,4,12,0,2022-11-15,2022-12-05,12,20
29726.0,5307401,14,0,12,0,2022-11-15,2022-11-29,12,14
29726.0,5307401,14,0,12,0,2022-11-15,2023-01-11,12,57
29726.0,5307401,2,0,12,0,2022-11-15,2023-01-09,12,55
29726.0,5307401,2,0,12,0,2022-11-15,2023-01-12,12,58
29726.0,5307401,14,0,4,4,2022-12-05,2023-01-11,0,37
29726.0,5307401,14,0,4,4,2022-12-05,2023-01-20,0,46
29726.0,5307401,8,0,4,4,2022-12-05,2023-01-27,0,53
29726.0,5307401,4,4,14,0,2022-11-29,2022-12-05,14,6
29726.0,5307401,14,0,14,0,2022-11-29,2023-01-11,14,43
29726.0,5307401,2,0,14,0,2022-11-29,2023-01-09,14,41
29726.0,5307401,14,0,14,0,2022-11-29,2023-01-20,14,52
29726.0,5307401,8,0,14,0,2022-11-29,2023-01-27,14,59
29726.0,5307401,2,0,14,0,2022-11-29,2023-01-12,14,44
29726.0,5307401,10,0,14,0,2023-01-11,2023-02-27,14,47
29726.0,5307401,14,0,14,0,2023-01-11,2023-01-20,14,9
29726.0,5307401,8,0,14,0,2023-01-11,2023-01-27,14,16
29726.0,5307401,2,0,14,0,2023-01-11,2023-01-12,14,1
29726.0,5307401,14,0,2,0,2023-01-09,2023-01-11,2,2
29726.0,5307401,10,0,2,0,2023-01-09,2023-02-27,2,49
29726.0,5307401,14,0,2,0,2023-01-09,2023-01-20,2,11
29726.0,5307401,8,0,2,0,2023-01-09,2023-01-27,2,18
29726.0,5307401,2,0,2,0,2023-01-09,2023-01-12,2,3
29726.0,5307401,10,0,14,0,2023-01-20,2023-02-27,14,38
29726.0,5307401,8,0,14,0,2023-01-20,2023-01-27,14,7
29726.0,5307401,10,0,8,0,2023-01-27,2023-02-27,8,31
29726.0,5307401,10,0,2,0,2023-01-12,2023-02-27,2,46
29726.0,5307401,14,0,2,0,2023-01-12,2023-01-20,2,8
29726.0,5307401,8,0,2,0,2023-01-12,2023-01-27,2,15
29726.0,5482401,16,16,16,16,2022-11-29,2023-01-09,0,41
29726.0,5482401,16,16,16,16,2023-01-09,2023-02-27,0,49
29726.0,6598405,12,12,10,10,2022-11-29,2023-01-09,0,41
29726.0,6623400,8,8,8,8,2022-11-29,2023-01-09,0,41
29726.0,1AA0004,3,3,2,2,2023-01-09,2023-02-27,0,49
29902.0,504010,4,4,3,3,2022-12-29,2023-02-26,0,59
29902.0,504010,4,4,2,2,2023-01-25,2023-02-26,0,32
29902.0,505018,8,8,7,7,2022-12-29,2023-02-26,0,59
29902.0,505018,8,8,4,4,2023-01-25,2023-02-26,0,32
29929.0,1AA0003,1,1,1,0,2023-01-24,2023-01-31,1,7
29929.0,1AA0004,3,3,3,0,2023-01-24,2023-01-31,3,7
29944.0,5406,6,6,6,6,2023-01-25,2023-01-26,0,1
29944.0,372011,3,0,3,0,2023-01-25,2023-01-26,3,1
30092.0,14407,4,4,4,0,2023-01-05,2023-02-15,4,41
30092.0,45626,4,4,4,0,2023-01-05,2023-02-15,4,41
30092.0,48406,2,2,2,0,2023-01-05,2023-02-15,2,41
30092.0,91488,3,3,3,0,2023-01-05,2023-02-15,3,41
30092.0,97403,2,2,2,0,2023-01-05,2023-02-15,2,41
30092.0,3029395,2,2,2,0,2023-01-05,2023-02-15,2,41
30092.0,4520400,2,2,2,0,2023-01-05,2023-02-15,2,41
30092.0,4608404,2,2,2,0,2023-01-05,2023-02-15,2,41
30092.0,5482401,10,10,10,0,2023-01-05,2023-02-15,10,41
30092.0,5483409,1,1,1,0,2023-01-05,2023-02-15,1,41
30092.0,8720790,4,4,4,0,2023-01-05,2023-02-15,4,41
30092.0,9511404,1,1,1,0,2023-01-05,2023-02-15,1,41
30172.0,6255096,3,3,1,1,2023-01-18,2023-01-20,0,2
30172.0,6623400,10,10,4,4,2023-01-18,2023-03-17,0,58
30419.0,5307401,10,0,10,0,2023-01-25,2023-02-02,10,8
30708.0,919011,3,3,2,2,2023-01-16,2023-02-22,0,37
31363.0,91488,6,6,6,6,2022-12-29,2023-02-24,0,57
31363.0,1676404,6,6,3,3,2023-01-18,2023-02-24,0,37
31363.0,1676404,6,6,3,3,2023-01-18,2023-02-01,0,14
31363.0,1676404,3,3,3,3,2023-01-18,2023-03-03,0,44
31363.0,1676404,6,6,2,2,2023-01-26,2023-02-24,0,29
31363.0,1676404,6,6,2,2,2023-01-26,2023-02-01,0,6
31363.0,1676404,3,3,2,2,2023-01-26,2023-03-03,0,36
31363.0,1676404,6,6,6,6,2023-02-01,2023-02-24,0,23
31363.0,2305135,8,8,6,6,2022-12-29,2023-02-01,0,34
31363.0,2305135,8,8,6,6,2022-12-29,2023-02-24,0,57
31363.0,2305135,8,8,8,8,2023-02-01,2023-02-24,0,23
31363.0,3704138,8,8,6,6,2023-01-12,2023-01-31,0,19
31363.0,4520400,2,2,2,2,2022-12-29,2023-01-03,0,5
31363.0,4520400,3,3,2,2,2022-12-29,2023-02-24,0,57
31363.0,4520400,3,3,2,2,2023-01-03,2023-02-24,0,52
31363.0,5307401,6,0,6,0,2022-12-02,2022-12-29,6,27
31363.0,5307401,6,0,6,0,2022-12-02,2023-01-03,6,32
31363.0,5307401,6,0,6,0,2022-12-02,2023-01-18,6,47
31363.0,5307401,2,0,6,0,2022-12-02,2023-01-26,6,55
31363.0,5307401,6,0,6,0,2022-12-29,2023-02-01,6,34
31363.0,5307401,6,0,6,0,2022-12-29,2023-01-03,6,5
31363.0,5307401,6,0,6,0,2022-12-29,2023-02-24,6,57
31363.0,5307401,6,0,6,0,2022-12-29,2023-01-18,6,20
31363.0,5307401,2,0,6,0,2022-12-29,2023-01-26,6,28
31363.0,5307401,6,0,6,0,2022-12-29,2023-02-24,6,57
31363.0,5307401,6,0,6,0,2022-12-29,2023-02-01,6,34
31363.0,5307401,6,0,6,0,2023-02-01,2023-02-24,6,23
31363.0,5307401,6,0,6,0,2023-02-01,2023-02-24,6,23
31363.0,5307401,6,0,6,0,2023-01-03,2023-02-01,6,29
31363.0,5307401,6,0,6,0,2023-01-03,2023-02-24,6,52
31363.0,5307401,6,0,6,0,2023-01-03,2023-01-18,6,15
31363.0,5307401,2,0,6,0,2023-01-03,2023-01-26,6,23
31363.0,5307401,6,0,6,0,2023-01-03,2023-02-24,6,52
31363.0,5307401,6,0,6,0,2023-01-03,2023-02-01,6,29
31363.0,5307401,6,0,6,0,2023-01-18,2023-02-01,6,14
31363.0,5307401,6,0,6,0,2023-01-18,2023-02-24,6,37
31363.0,5307401,2,0,6,0,2023-01-18,2023-01-26,6,8
31363.0,5307401,6,0,6,0,2023-01-18,2023-02-24,6,37
31363.0,5307401,6,0,6,0,2023-01-18,2023-02-01,6,14
31363.0,5307401,6,0,2,0,2023-01-26,2023-02-01,2,6
31363.0,5307401,6,0,2,0,2023-01-26,2023-02-24,2,29
31363.0,5307401,6,0,2,0,2023-01-26,2023-02-24,2,29
31363.0,5307401,6,0,2,0,2023-01-26,2023-02-01,2,6
31363.0,5307401,6,0,6,0,2023-02-01,2023-02-24,6,23
31363.0,5307401,6,0,6,0,2023-02-01,2023-02-24,6,23
31363.0,5482401,8,8,8,8,2023-02-01,2023-02-24,0,23
31363.0,6598405,10,10,7,7,2022-12-29,2023-02-01,0,34
31363.0,6598405,20,20,7,7,2022-12-29,2023-02-24,0,57
31363.0,6598405,20,20,10,10,2023-02-01,2023-02-24,0,23
31363.0,6623400,4,4,4,4,2022-12-29,2023-02-01,0,34
31363.0,6623400,5,5,4,4,2022-12-29,2023-02-24,0,57
31363.0,6623400,5,5,4,4,2023-02-01,2023-02-24,0,23
31510.0,57407,16,16,4,4,2022-12-19,2023-01-31,0,43
31510.0,91488,45,45,10,10,2023-02-20,2023-02-28,0,8
31612.0,504010,3,3,3,3,2023-02-20,2023-03-21,0,29
31612.0,504010,3,3,7,0,2023-02-07,2023-02-20,7,13
31612.0,504010,3,3,7,0,2023-02-07,2023-03-21,7,42
31612.0,504010,3,3,8,0,2023-02-07,2023-02-20,8,13
31612.0,504010,3,3,8,0,2023-02-07,2023-03-21,8,42
31612.0,505018,6,6,6,6,2023-02-20,2023-03-21,0,29
31612.0,505018,6,6,1,0,2023-02-07,2023-02-20,1,13
31612.0,505018,6,6,1,0,2023-02-07,2023-03-21,1,42
31738.0,97403,1,1,1,1,2023-01-09,2023-02-27,0,49
31738.0,8720790,1,1,1,1,2023-01-03,2023-01-25,0,22
31738.0,8720790,2,2,1,1,2023-01-03,2023-01-09,0,6
31786.0,1402403,30,30,30,30,2023-01-23,2023-03-09,0,45
31925.0,504010,2,2,3,0,2023-02-01,2023-02-16,3,15
31925.0,504010,3,0,7,0,2023-01-25,2023-02-01,7,7
31925.0,504010,2,2,7,0,2023-01-25,2023-02-16,7,22
31925.0,504010,3,0,4,0,2023-01-13,2023-02-01,4,19
31925.0,504010,2,2,4,0,2023-01-13,2023-02-16,4,34
31925.0,504010,7,7,4,0,2023-01-13,2023-01-25,4,12
31925.0,504010,7,0,4,0,2023-01-13,2023-01-25,4,12
31925.0,504010,7,7,4,4,2023-01-13,2023-01-25,0,12
31925.0,504010,7,0,4,4,2023-01-13,2023-01-25,0,12
31925.0,505018,6,6,2,2,2023-02-01,2023-02-16,0,15
31925.0,505018,2,2,10,0,2023-01-25,2023-02-01,10,7
31925.0,505018,6,6,10,0,2023-01-25,2023-02-16,10,22
31925.0,505018,2,2,6,0,2023-01-13,2023-02-01,6,19
31925.0,505018,6,6,6,0,2023-01-13,2023-02-16,6,34
31925.0,505018,8,8,6,0,2023-01-13,2023-01-25,6,12
31925.0,505018,10,0,6,0,2023-01-13,2023-01-25,6,12
31925.0,505018,6,6,6,6,2023-01-13,2023-02-16,0,34
31925.0,505018,8,8,6,6,2023-01-13,2023-01-25,0,12
31925.0,505018,10,0,6,6,2023-01-13,2023-01-25,0,12
31925.0,570094,1,1,1,1,2023-01-25,2023-02-01,0,7
31925.0,634056,6,6,6,0,2023-02-16,2023-02-17,6,1
31971.0,504010,2,2,2,2,2023-01-05,2023-02-02,0,28
31971.0,504010,2,2,2,0,2023-01-02,2023-01-05,2,3
31971.0,504010,2,2,2,0,2023-01-02,2023-02-02,2,31
31971.0,505018,2,2,2,0,2023-01-02,2023-01-05,2,3
31995.0,91488,5,5,5,5,2023-03-13,2023-03-22,0,9
31995.0,4907400,15,15,10,10,2023-03-13,2023-03-22,0,9
32117.0,504010,4,4,2,0,2023-01-09,2023-02-17,2,39
32117.0,504010,4,0,2,0,2023-01-09,2023-02-17,2,39
32117.0,504010,4,4,2,2,2023-01-09,2023-02-17,0,39
32117.0,504010,4,0,2,2,2023-01-09,2023-02-17,0,39
32117.0,504010,4,4,4,4,2023-02-17,2023-03-29,0,40
32117.0,504010,4,4,4,0,2023-02-17,2023-03-29,4,40
32117.0,505018,9,0,4,4,2023-01-09,2023-02-17,0,39
32117.0,505018,9,9,4,4,2023-01-09,2023-02-17,0,39
32117.0,505018,9,0,4,0,2023-01-09,2023-02-17,4,39
32117.0,505018,9,9,4,0,2023-01-09,2023-02-17,4,39
32192.0,8720790,2,2,2,0,2023-01-24,2023-02-27,2,34
32478.0,97403,12,12,8,8,2023-01-03,2023-02-21,0,49
32479.0,97403,15,15,10,10,2023-02-09,2023-03-23,0,42
32804.0,57407,8,8,8,8,2023-01-04,2023-02-07,0,34
32804.0,5148409,12,12,12,12,2023-01-04,2023-02-07,0,34
32804.0,5482401,8,8,8,8,2023-01-04,2023-02-07,0,34
32912.0,504010,2,2,1,1,2023-01-17,2023-01-19,0,2
32912.0,505018,3,3,3,3,2023-01-17,2023-01-19,0,2
33119.0,5482401,3,3,3,3,2023-01-09,2023-02-16,0,38
33320.0,225012,2,2,1,1,2022-12-15,2023-01-30,0,46
33320.0,367012,3,3,2,2,2022-12-15,2023-01-30,0,46
33320.0,2306265,6,6,6,6,2023-02-16,2023-03-09,0,21
33359.0,505018,13,13,13,0,2022-12-21,2023-02-14,13,55
33528.0,5480405,10,10,5,5,2022-12-29,2023-02-03,0,36
33528.0,5480405,5,5,5,5,2022-12-29,2023-02-01,0,34
33528.0,5480405,10,10,5,5,2023-02-01,2023-02-03,0,2
33528.0,5480405,7,7,5,5,2023-02-01,2023-03-23,0,50
33534.0,5482401,3,3,2,2,2022-12-28,2023-02-24,0,58
33549.0,6598405,4,4,3,3,2023-01-02,2023-02-15,0,44
33649.0,48406,2,2,1,1,2022-12-22,2023-01-30,0,39
33649.0,97403,3,3,3,3,2022-12-22,2023-01-30,0,39
33649.0,4064408,2,2,1,0,2022-12-22,2023-01-30,1,39
33649.0,5482401,5,5,3,3,2022-12-22,2023-01-30,0,39
33813.0,504010,2,2,2,0,2023-01-11,2023-03-08,2,56
33813.0,631078,5,5,5,0,2023-01-11,2023-03-08,5,56
33813.0,662016,2,2,2,0,2023-01-11,2023-03-08,2,56
33813.0,663014,1,1,1,0,2023-01-11,2023-03-08,1,56
33813.0,707010,2,2,2,0,2023-01-11,2023-03-08,2,56
33904.0,1402403,5,5,2,2,2023-02-27,2023-03-23,0,24
33904.0,1412402,6,6,2,2,2023-02-27,2023-03-23,0,24
33904.0,5482401,4,4,4,4,2023-02-27,2023-03-23,0,24
33904.0,1AB2735,5,5,6,0,2023-02-27,2023-03-23,6,24
33925.0,1401405,15,0,2,0,2023-01-04,2023-02-23,2,50
33939.0,1676404,15,15,15,0,2023-03-03,2023-03-16,15,13
33939.0,1676404,15,0,10,10,2023-01-11,2023-03-03,0,51
33939.0,1676404,10,10,10,10,2023-01-11,2023-02-15,0,35
33939.0,1676404,23,23,10,10,2023-01-11,2023-03-03,0,51
33939.0,1676404,15,0,10,10,2023-02-15,2023-03-03,0,16
33939.0,1676404,23,23,10,10,2023-02-15,2023-03-03,0,16
33939.0,1676404,15,15,10,10,2023-02-15,2023-03-16,0,29
33939.0,1676404,15,0,6,6,2023-02-01,2023-03-03,0,30
33939.0,1676404,10,10,6,6,2023-02-01,2023-02-15,0,14
33939.0,1676404,23,23,6,6,2023-02-01,2023-03-03,0,30
33939.0,1676404,15,15,6,6,2023-02-01,2023-03-16,0,43
33939.0,2305135,33,33,30,30,2023-02-01,2023-03-03,0,30
33939.0,2305135,33,33,13,13,2023-02-27,2023-03-03,0,4
33939.0,5307401,15,0,10,0,2023-02-01,2023-02-27,10,26
33939.0,5307401,10,0,10,0,2023-02-01,2023-02-15,10,14
33939.0,5307401,10,0,10,0,2023-01-23,2023-02-01,10,9
33939.0,5307401,15,0,10,0,2023-01-23,2023-02-27,10,35
33939.0,5307401,10,0,10,0,2023-01-23,2023-02-01,10,9
33939.0,5307401,10,0,10,0,2023-01-23,2023-01-26,10,3
33939.0,5307401,10,0,10,0,2023-01-23,2023-02-15,10,23
33939.0,5307401,6,0,10,0,2023-01-23,2023-02-01,10,9
33939.0,5307401,15,0,10,0,2023-02-01,2023-02-27,10,26
33939.0,5307401,10,0,10,0,2023-02-01,2023-02-15,10,14
33939.0,5307401,10,0,10,0,2023-01-26,2023-02-01,10,6
33939.0,5307401,15,0,10,0,2023-01-26,2023-02-27,10,32
33939.0,5307401,10,0,10,0,2023-01-26,2023-02-01,10,6
33939.0,5307401,10,0,10,0,2023-01-26,2023-02-15,10,20
33939.0,5307401,6,0,10,0,2023-01-26,2023-02-01,10,6
33939.0,5307401,10,0,33,0,2023-01-11,2023-02-01,33,21
33939.0,5307401,10,0,33,0,2023-01-11,2023-01-23,33,12
33939.0,5307401,15,0,33,0,2023-01-11,2023-02-27,33,47
33939.0,5307401,10,0,33,0,2023-01-11,2023-02-01,33,21
33939.0,5307401,10,0,33,0,2023-01-11,2023-01-26,33,15
33939.0,5307401,10,0,33,0,2023-01-11,2023-02-15,33,35
33939.0,5307401,6,0,33,0,2023-01-11,2023-02-01,33,21
33939.0,5307401,15,0,10,0,2023-02-15,2023-02-27,10,12
33939.0,5307401,15,0,6,0,2023-02-01,2023-02-27,6,26
33939.0,5307401,10,0,6,0,2023-02-01,2023-02-15,6,14
33939.0,5482401,10,10,8,8,2023-02-01,2023-02-27,0,26
33939.0,6598405,12,12,5,5,2023-02-01,2023-02-27,0,26
33939.0,6598405,12,12,7,7,2023-02-01,2023-02-27,0,26
33939.0,1AA0004,2,2,2,2,2023-01-23,2023-02-27,0,35
34004.0,97403,8,8,6,6,2023-01-23,2023-03-20,0,56
34004.0,6598405,2,2,1,1,2023-01-23,2023-03-20,0,56
34004.0,8720790,1,1,1,1,2023-01-23,2023-03-20,0,56
34076.0,97403,12,12,10,10,2022-12-12,2023-01-30,0,49
34076.0,5482401,8,8,4,4,2022-12-07,2023-01-27,0,51
34076.0,6598405,12,12,8,8,2022-12-12,2023-01-30,0,49
34076.0,6623400,6,6,4,4,2022-12-12,2023-01-30,0,49
34098.0,97403,8,8,6,6,2022-12-20,2023-01-17,0,28
34098.0,1660407,6,6,3,3,2022-12-20,2023-01-17,0,28
34098.0,5482427,2,2,2,2,2023-01-17,2023-02-22,0,36
34098.0,6598405,6,6,6,6,2022-12-20,2023-01-17,0,28
34099.0,725012,4,4,4,0,2023-01-16,2023-01-17,4,1
34099.0,727265,16,16,16,16,2023-02-13,2023-03-20,0,35
34099.0,727265,16,16,16,16,2023-01-09,2023-02-13,0,35
34192.0,6519427,5,5,5,5,2023-01-05,2023-01-27,0,22
34734.0,505018,13,13,12,0,2023-01-30,2023-03-27,12,56
34734.0,505018,14,14,12,0,2023-01-30,2023-03-08,12,37
34734.0,505018,13,13,12,12,2023-01-30,2023-03-27,0,56
34734.0,505018,14,14,12,12,2023-01-30,2023-03-08,0,37
34826.0,91488,4,0,4,4,2023-01-09,2023-02-14,0,36
34826.0,91488,4,4,4,4,2023-01-09,2023-03-09,0,59
34826.0,91488,4,4,4,0,2023-02-14,2023-03-09,4,23
34826.0,5482401,7,7,4,4,2023-01-09,2023-02-14,0,36
34826.0,5482401,4,4,4,4,2023-01-09,2023-03-09,0,59
34864.0,246034,1,1,2,0,2022-12-28,2023-01-27,2,30
34864.0,390021,5,5,4,4,2022-12-28,2023-01-27,0,30
34864.0,390021,7,7,4,4,2022-12-28,2023-01-27,0,30
34864.0,6255096,1,0,2,0,2022-12-28,2023-01-27,2,30
34864.0,6255096,1,1,2,0,2022-12-28,2023-01-27,2,30
34864.0,6444095,1,1,2,0,2022-12-28,2023-01-27,2,30
35051.0,89400,6,6,6,6,2023-01-24,2023-03-13,0,48
35061.0,526014,1,1,2,0,2023-01-19,2023-03-08,2,48
35061.0,661018,2,2,3,0,2023-01-19,2023-03-08,3,48
35183.0,5482401,15,15,10,10,2023-03-08,2023-03-23,0,15
35210.0,5307401,8,0,8,0,2022-12-13,2023-01-24,8,42
35210.0,5307401,8,0,8,0,2022-12-13,2023-01-03,8,21
35210.0,5307401,4,0,8,0,2022-12-13,2023-01-27,8,45
35210.0,5307401,8,0,8,0,2022-12-13,2023-01-27,8,45
35210.0,5307401,4,0,8,0,2023-01-24,2023-01-27,8,3
35210.0,5307401,8,0,8,0,2023-01-24,2023-01-27,8,3
35210.0,5307401,8,0,8,0,2023-01-03,2023-01-24,8,21
35210.0,5307401,4,0,8,0,2023-01-03,2023-01-27,8,24
35210.0,5307401,8,0,8,0,2023-01-03,2023-01-27,8,24
35210.0,5482401,10,10,10,10,2022-12-13,2023-01-24,0,42
35210.0,6598405,10,10,10,10,2022-12-13,2023-01-24,0,42
35210.0,6623400,10,10,5,5,2022-12-13,2023-01-24,0,42
35292.0,91488,5,5,5,5,2022-12-15,2023-02-02,0,49
35292.0,91488,5,5,5,5,2023-02-02,2023-03-01,0,27
35292.0,97403,6,6,6,6,2023-01-09,2023-02-16,0,38
35292.0,1660407,3,3,2,2,2023-02-02,2023-02-16,0,14
35292.0,5480405,6,6,6,6,2023-01-18,2023-01-23,0,5
35292.0,5480405,4,4,4,4,2023-02-24,2023-03-02,0,6
35292.0,5482401,5,5,3,3,2022-12-15,2023-02-02,0,49
35426.0,57407,10,10,6,6,2023-01-30,2023-03-07,0,36
35426.0,8740012,3,3,1,1,2023-01-09,2023-01-30,0,21
35565.0,62349,5,5,3,3,2023-01-25,2023-03-02,0,36
35565.0,89400,11,11,6,6,2023-01-25,2023-03-02,0,36
35565.0,89400,7,7,6,6,2023-01-25,2023-03-24,0,58
35565.0,91488,10,10,8,8,2023-01-16,2023-03-09,0,52
35565.0,91488,10,10,8,8,2023-01-16,2023-02-15,0,30
35565.0,91488,10,10,10,10,2023-02-15,2023-03-09,0,22
35565.0,233023,4,4,2,2,2023-01-25,2023-03-02,0,36
35565.0,4520400,2,2,1,1,2023-03-02,2023-03-24,0,22
35565.0,4907400,10,10,10,10,2023-03-02,2023-03-24,0,22
35565.0,1AA0004,3,3,1,1,2023-01-25,2023-03-02,0,36
35565.0,1AA0004,1,1,1,1,2023-01-25,2023-03-24,0,58
35565.0,1AB2692,2,2,2,2,2023-01-25,2023-03-02,0,36
35681.0,1AA8981,2,2,1,1,2023-02-13,2023-03-17,0,32
35681.0,1AA8981,2,2,3,0,2023-02-06,2023-03-17,3,39
35681.0,1AA8981,1,1,3,0,2023-02-06,2023-02-13,3,7
35739.0,48406,1,1,1,1,2023-01-29,2023-03-21,0,51
35836.0,1412402,4,0,4,4,2023-02-06,2023-02-09,0,3
35886.0,246117,1,1,1,0,2023-02-11,2023-03-21,1,38
35886.0,246117,1,1,1,0,2023-02-11,2023-03-21,1,38
35886.0,437047,1,0,1,1,2023-01-06,2023-01-12,0,6
35886.0,437047,1,0,1,1,2023-01-06,2023-02-11,0,36
35886.0,437047,1,0,1,0,2023-01-12,2023-02-11,1,30
35886.0,504010,2,2,2,0,2023-01-06,2023-01-12,2,6
35886.0,504010,2,0,2,0,2023-01-06,2023-01-12,2,6
35886.0,505018,3,3,2,0,2023-01-06,2023-01-12,2,6
35886.0,571019,1,0,1,0,2023-01-06,2023-01-12,1,6
35886.0,829012,4,0,4,0,2023-01-06,2023-01-12,4,6
35886.0,1AB1973,1,1,1,0,2023-01-06,2023-01-20,1,14
35886.0,1AB1973,1,0,1,0,2023-01-06,2023-01-12,1,6
35886.0,1AB1973,1,1,1,0,2023-01-12,2023-01-20,1,8
35980.0,225012,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,233023,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,309170,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,373019,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,374025,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,387010,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,387028,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,387036,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,388018,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,1676404,6,6,4,4,2023-01-27,2023-01-31,0,4
35980.0,2305135,4,4,4,4,2022-12-27,2023-01-30,0,34
35980.0,5307401,10,0,5,0,2022-12-27,2023-01-03,5,7
35980.0,5307401,6,0,5,0,2022-12-27,2023-01-30,5,34
35980.0,5307401,4,0,5,0,2022-12-27,2023-01-27,5,31
35980.0,5307401,6,0,5,0,2022-12-27,2023-01-31,5,35
35980.0,5307401,6,0,10,0,2023-01-03,2023-01-30,10,27
35980.0,5307401,4,0,10,0,2023-01-03,2023-01-27,10,24
35980.0,5307401,6,0,10,0,2023-01-03,2023-01-31,10,28
35980.0,5307401,6,0,6,0,2023-01-30,2023-01-31,6,1
35980.0,5307401,6,0,4,0,2023-01-27,2023-01-30,4,3
35980.0,5307401,6,0,4,0,2023-01-27,2023-01-31,4,4
35980.0,6598405,6,6,5,5,2022-12-27,2023-01-30,0,34
35980.0,6623400,6,6,5,5,2022-12-27,2023-01-30,0,34
35980.0,6968020,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,6968038,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,1AA0003,1,1,1,1,2022-12-27,2023-01-30,0,34
35980.0,1AA0004,1,1,1,1,2022-12-27,2023-01-30,0,34
36030.0,97403,6,6,4,4,2023-01-18,2023-03-08,0,49
36098.0,4608404,2,2,2,2,2023-01-31,2023-03-28,0,56
36098.0,5482401,4,4,2,2,2023-01-31,2023-03-28,0,56
36296.0,367012,2,2,2,2,2023-01-25,2023-03-02,0,36
36296.0,504010,4,0,2,2,2023-01-25,2023-03-02,0,36
36296.0,5482401,8,8,8,8,2023-01-25,2023-03-02,0,36
36296.0,1AB2919,4,4,4,4,2023-01-25,2023-03-02,0,36
36412.0,5406,4,4,4,0,2023-02-05,2023-03-02,4,25
36521.0,14407,3,3,8,0,2023-02-07,2023-03-13,8,34
36521.0,14407,4,4,8,0,2023-02-07,2023-03-06,8,27
36521.0,14407,5,5,8,0,2023-02-07,2023-03-21,8,42
36521.0,14407,4,4,8,0,2023-02-07,2023-02-15,8,8
36521.0,14407,5,5,3,3,2023-03-13,2023-03-21,0,8
36521.0,14407,5,5,4,4,2023-03-06,2023-03-21,0,15
36521.0,14407,4,4,4,4,2023-02-15,2023-03-06,0,19
36521.0,14407,5,5,4,4,2023-02-15,2023-03-21,0,34
